id,created_at,temperatura,vibracao,status,pecas_produzidas,empresa_id,maquina_id,ciclo_id,pressao_envelope,pressao_saco_ar,status_motor_ventilador,status_valvula_entrada_autoclave,status_valvula_descarga_autoclave,status_valvula_entrada_saco_ar,status_valvula_descarga_saco_ar,status_valvula_entrada_envelope,status_valvula_descarga_envelope
4441,2025-11-25 19:18:51.007798+00,32.14,3.19,ativo,18975,null,null,null,1.02,3.48,null,null,null,null,null,null,null
4442,2025-11-25 19:18:52.007963+00,31,3.12,ativo,18977,null,null,null,1.03,3.49,null,null,null,null,null,null,null
4443,2025-11-25 19:18:53.008186+00,30.19,3.01,ativo,18978,null,null,null,1.09,3.56,null,null,null,null,null,null,null
4444,2025-11-25 19:18:54.008425+00,29.1,2.96,ativo,18981,null,null,null,1.07,3.66,null,null,null,null,null,null,null
4445,2025-11-25 19:18:55.008589+00,28.48,3.14,ativo,18986,null,null,null,1.01,3.57,null,null,null,null,null,null,null
4446,2025-11-25 19:18:56.008755+00,27.87,3.29,ativo,18990,null,null,null,1.11,3.53,null,null,null,null,null,null,null
4447,2025-11-25 19:18:57.008918+00,26.47,3.3,ativo,18995,null,null,null,1.14,3.59,null,null,null,null,null,null,null
4448,2025-11-25 19:18:58.009062+00,25.52,3.13,ativo,19000,null,null,null,1.17,3.53,null,null,null,null,null,null,null
4449,2025-11-25 19:18:59.009198+00,24.48,3.23,ativo,19002,null,null,null,1.16,3.62,null,null,null,null,null,null,null
4450,2025-11-25 19:19:00.009376+00,23.13,3.38,ativo,19006,null,null,null,1.20,3.62,null,null,null,null,null,null,null
4451,2025-11-25 19:19:01.009517+00,22.09,3.48,ativo,19011,null,null,null,1.16,3.54,null,null,null,null,null,null,null
4452,2025-11-25 19:19:02.009652+00,21.09,3.34,ativo,19016,null,null,null,1.23,3.49,null,null,null,null,null,null,null
4453,2025-11-25 19:19:03.009799+00,20.21,3.21,ativo,19021,null,null,null,1.18,3.55,null,null,null,null,null,null,null
4454,2025-11-25 19:19:04.009967+00,20,3.19,ativo,19026,null,null,null,1.21,3.60,null,null,null,null,null,null,null
4455,2025-11-25 19:19:05.010138+00,21.25,3.23,ativo,19027,null,null,null,1.17,3.50,null,null,null,null,null,null,null
4456,2025-11-25 19:19:06.010327+00,22.1,3.32,ativo,19032,null,null,null,1.20,3.43,null,null,null,null,null,null,null
4457,2025-11-25 19:19:07.010499+00,23,3.42,ativo,19034,null,null,null,1.20,3.36,null,null,null,null,null,null,null
4458,2025-11-25 19:19:08.010672+00,23.66,3.29,ativo,19035,null,null,null,1.15,3.31,null,null,null,null,null,null,null
4459,2025-11-25 19:19:09.010834+00,24.88,3.23,ativo,19036,null,null,null,1.22,3.39,null,null,null,null,null,null,null
4460,2025-11-25 19:19:10.010996+00,25.59,3.21,ativo,19038,null,null,null,1.32,3.48,null,null,null,null,null,null,null
4461,2025-11-25 19:19:11.011158+00,26.71,3.28,ativo,19043,null,null,null,1.29,3.43,null,null,null,null,null,null,null
4462,2025-11-25 19:19:12.011363+00,27.64,3.14,ativo,19044,null,null,null,1.34,3.40,null,null,null,null,null,null,null
4463,2025-11-25 19:19:13.011531+00,29.04,3.24,ativo,19046,null,null,null,1.28,3.42,null,null,null,null,null,null,null
4464,2025-11-25 19:19:14.011714+00,30.22,3.16,ativo,19047,null,null,null,1.23,3.40,null,null,null,null,null,null,null
4465,2025-11-25 19:19:15.01189+00,30.96,3.26,ativo,19050,null,null,null,1.13,3.34,null,null,null,null,null,null,null
4466,2025-11-25 19:19:16.01206+00,32.38,3.36,ativo,19054,null,null,null,1.15,3.33,null,null,null,null,null,null,null
4467,2025-11-25 19:19:17.01224+00,33.19,3.43,ativo,19057,null,null,null,1.09,3.30,null,null,null,null,null,null,null
4468,2025-11-25 19:19:18.012448+00,33.89,3.42,ativo,19061,null,null,null,1.14,3.32,null,null,null,null,null,null,null
4469,2025-11-25 19:19:19.012629+00,35.09,3.44,ativo,19064,null,null,null,1.18,3.25,null,null,null,null,null,null,null
4470,2025-11-25 19:19:20.012809+00,36.58,3.32,ativo,19065,null,null,null,1.11,3.20,null,null,null,null,null,null,null
4471,2025-11-25 19:19:21.012986+00,38.02,3.33,ativo,19067,null,null,null,1.08,3.30,null,null,null,null,null,null,null
4472,2025-11-25 19:19:22.013158+00,38.6,3.29,ativo,19072,null,null,null,1.06,3.39,null,null,null,null,null,null,null
4473,2025-11-25 19:19:23.01339+00,37.76,3.32,ativo,19075,null,null,null,1.07,3.40,null,null,null,null,null,null,null
4474,2025-11-25 19:19:24.013569+00,36.34,3.25,ativo,19077,null,null,null,1.06,3.41,null,null,null,null,null,null,null
4475,2025-11-25 19:19:25.013749+00,35.3,3.1,ativo,19080,null,null,null,1.00,3.43,null,null,null,null,null,null,null
4476,2025-11-25 19:19:26.013925+00,34.62,3.09,ativo,19085,null,null,null,1.06,3.51,null,null,null,null,null,null,null
4477,2025-11-25 19:19:27.014098+00,33.69,2.96,ativo,19089,null,null,null,1.10,3.41,null,null,null,null,null,null,null
4478,2025-11-25 19:19:28.014318+00,32.42,3,ativo,19093,null,null,null,1.08,3.41,null,null,null,null,null,null,null
4479,2025-11-25 19:19:29.014508+00,31.18,3.1,ativo,19097,null,null,null,1.02,3.32,null,null,null,null,null,null,null
4480,2025-11-25 19:19:30.014693+00,30.56,3.24,ativo,19102,null,null,null,1.02,3.29,null,null,null,null,null,null,null
4481,2025-11-25 19:19:31.014878+00,29.58,3.32,ativo,19106,null,null,null,1.01,3.38,null,null,null,null,null,null,null
4482,2025-11-25 19:19:32.015063+00,28.82,3.29,ativo,19108,null,null,null,1.10,3.33,null,null,null,null,null,null,null
4483,2025-11-25 19:19:33.015265+00,27.65,3.4,ativo,19113,null,null,null,1.08,3.34,null,null,null,null,null,null,null
4484,2025-11-25 19:19:34.015495+00,26.78,3.25,ativo,19115,null,null,null,1.17,3.43,null,null,null,null,null,null,null
4485,2025-11-25 19:19:35.015682+00,25.97,3.26,ativo,19120,null,null,null,1.17,3.43,null,null,null,null,null,null,null
4486,2025-11-25 19:19:36.01587+00,24.92,3.3,ativo,19123,null,null,null,1.09,3.37,null,null,null,null,null,null,null
4487,2025-11-25 19:19:37.016055+00,23.78,3.33,ativo,19127,null,null,null,1.14,3.39,null,null,null,null,null,null,null
4488,2025-11-25 19:19:38.016254+00,23.04,3.32,ativo,19132,null,null,null,1.20,3.29,null,null,null,null,null,null,null
4489,2025-11-25 19:19:39.016465+00,22.16,3.29,ativo,19134,null,null,null,1.17,3.21,null,null,null,null,null,null,null
4490,2025-11-25 19:19:40.016653+00,23.61,3.35,ativo,19136,null,null,null,1.10,3.24,null,null,null,null,null,null,null
4491,2025-11-25 19:19:41.016841+00,24.54,3.19,ativo,19140,null,null,null,1.15,3.28,null,null,null,null,null,null,null
4492,2025-11-25 19:19:42.017026+00,25.15,3.25,ativo,19142,null,null,null,1.19,3.29,null,null,null,null,null,null,null
4493,2025-11-25 19:19:43.017229+00,26.55,3.32,ativo,19146,null,null,null,1.15,3.23,null,null,null,null,null,null,null
4494,2025-11-25 19:19:44.017425+00,27.35,3.41,ativo,19149,null,null,null,1.14,3.32,null,null,null,null,null,null,null
4495,2025-11-25 19:19:45.017584+00,28.66,3.53,ativo,19150,null,null,null,1.05,3.34,null,null,null,null,null,null,null
4496,2025-11-25 19:19:46.017728+00,29.82,3.57,ativo,19154,null,null,null,1.04,3.36,null,null,null,null,null,null,null
4497,2025-11-25 19:19:47.017884+00,31.18,3.38,ativo,19157,null,null,null,1.00,3.43,null,null,null,null,null,null,null
4498,2025-11-25 19:19:48.018679+00,32.37,3.19,ativo,19160,null,null,null,0.91,3.43,null,null,null,null,null,null,null
4499,2025-11-25 19:19:49.018879+00,33.46,3.05,ativo,19165,null,null,null,0.85,3.41,null,null,null,null,null,null,null
4500,2025-11-25 19:19:50.019085+00,34.86,2.97,ativo,19166,null,null,null,0.79,3.45,null,null,null,null,null,null,null
4501,2025-11-25 19:19:51.019563+00,36.01,3.02,ativo,19169,null,null,null,0.70,3.49,null,null,null,null,null,null,null
4502,2025-11-25 19:19:52.019781+00,34.54,2.97,ativo,19170,null,null,null,0.62,3.45,null,null,null,null,null,null,null
4503,2025-11-25 19:19:53.019952+00,33.07,3.15,ativo,19171,null,null,null,0.64,3.45,null,null,null,null,null,null,null
4504,2025-11-25 19:19:54.020132+00,32.21,3.17,ativo,19173,null,null,null,0.71,3.53,null,null,null,null,null,null,null
4505,2025-11-25 19:19:55.020385+00,31.01,3.1,ativo,19177,null,null,null,0.61,3.47,null,null,null,null,null,null,null
4506,2025-11-25 19:19:56.020576+00,32.36,3.03,ativo,19178,null,null,null,0.57,3.41,null,null,null,null,null,null,null
4507,2025-11-25 19:19:57.020763+00,33.63,3.06,ativo,19182,null,null,null,0.56,3.51,null,null,null,null,null,null,null
4508,2025-11-25 19:19:58.02095+00,35,3.18,ativo,19184,null,null,null,0.62,3.51,null,null,null,null,null,null,null
4509,2025-11-25 19:19:59.021137+00,35.5,3.07,ativo,19188,null,null,null,0.70,3.43,null,null,null,null,null,null,null
4510,2025-11-25 19:20:00.021342+00,36.31,2.95,ativo,19193,null,null,null,0.62,3.34,null,null,null,null,null,null,null
4511,2025-11-25 19:20:01.021503+00,36.95,3.02,ativo,19195,null,null,null,0.71,3.24,null,null,null,null,null,null,null
4512,2025-11-25 19:20:02.02166+00,37.75,3.03,ativo,19198,null,null,null,0.69,3.28,null,null,null,null,null,null,null
4513,2025-11-25 19:20:03.021864+00,38.45,3.19,ativo,19201,null,null,null,0.62,3.31,null,null,null,null,null,null,null
4514,2025-11-25 19:20:04.023747+00,39.9,3.24,ativo,19202,null,null,null,0.69,3.41,null,null,null,null,null,null,null
4515,2025-11-25 19:20:05.023981+00,40.5,3.15,ativo,19206,null,null,null,0.76,3.38,null,null,null,null,null,null,null
4516,2025-11-25 19:20:06.024188+00,41.66,3.32,ativo,19209,null,null,null,0.86,3.33,null,null,null,null,null,null,null
4517,2025-11-25 19:20:07.024425+00,42.59,3.26,ativo,19213,null,null,null,0.92,3.27,null,null,null,null,null,null,null
4518,2025-11-25 19:20:08.024614+00,43.32,3.09,ativo,19215,null,null,null,0.92,3.25,null,null,null,null,null,null,null
4519,2025-11-25 19:20:09.024796+00,44.07,2.97,ativo,19217,null,null,null,0.99,3.22,null,null,null,null,null,null,null
4520,2025-11-25 19:20:10.024972+00,45.52,3.03,ativo,19218,null,null,null,1.00,3.16,null,null,null,null,null,null,null
4521,2025-11-25 19:20:11.025129+00,46.25,3.03,ativo,19220,null,null,null,1.07,3.10,null,null,null,null,null,null,null
4522,2025-11-25 19:20:12.025319+00,47.6,3.19,ativo,19222,null,null,null,1.11,3.07,null,null,null,null,null,null,null
4523,2025-11-25 19:20:13.025462+00,48.84,3.04,ativo,19227,null,null,null,1.06,3.01,null,null,null,null,null,null,null
4524,2025-11-25 19:20:14.025599+00,50.25,3.11,ativo,19231,null,null,null,1.12,3.09,null,null,null,null,null,null,null
4525,2025-11-25 19:20:15.025745+00,51.48,3.11,ativo,19236,null,null,null,1.21,3.09,null,null,null,null,null,null,null
4526,2025-11-25 19:20:16.025882+00,52.03,3.16,ativo,19241,null,null,null,1.30,3.15,null,null,null,null,null,null,null
4527,2025-11-25 19:20:17.026009+00,51.06,3.18,ativo,19245,null,null,null,1.23,3.15,null,null,null,null,null,null,null
4528,2025-11-25 19:20:18.026141+00,50.13,3.03,ativo,19248,null,null,null,1.29,3.16,null,null,null,null,null,null,null
4529,2025-11-25 19:20:19.026331+00,49.51,3.09,ativo,19249,null,null,null,1.20,3.19,null,null,null,null,null,null,null
4530,2025-11-25 19:20:20.026481+00,48.48,3.1,ativo,19250,null,null,null,1.13,3.13,null,null,null,null,null,null,null
4531,2025-11-25 19:20:21.026612+00,47.51,3.08,ativo,19251,null,null,null,1.15,3.10,null,null,null,null,null,null,null
4532,2025-11-25 19:20:22.026746+00,46.97,3.03,ativo,19253,null,null,null,1.19,3.18,null,null,null,null,null,null,null
4533,2025-11-25 19:20:23.02689+00,47.93,3.09,ativo,19258,null,null,null,1.29,3.11,null,null,null,null,null,null,null
4534,2025-11-25 19:20:24.027039+00,48.55,3.06,ativo,19259,null,null,null,1.38,3.14,null,null,null,null,null,null,null
4535,2025-11-25 19:20:25.02741+00,49.09,3.12,ativo,19263,null,null,null,1.40,3.14,null,null,null,null,null,null,null
4536,2025-11-25 19:20:26.027585+00,50.55,3.01,ativo,19265,null,null,null,1.39,3.23,null,null,null,null,null,null,null
4537,2025-11-25 19:20:27.027751+00,51.1,2.98,ativo,19268,null,null,null,1.42,3.29,null,null,null,null,null,null,null
4538,2025-11-25 19:20:28.027922+00,52.56,3.13,ativo,19272,null,null,null,1.48,3.31,null,null,null,null,null,null,null
4539,2025-11-25 19:20:29.028082+00,53.15,3.13,ativo,19274,null,null,null,1.56,3.36,null,null,null,null,null,null,null
4540,2025-11-25 19:20:30.028248+00,54.24,3.05,ativo,19277,null,null,null,1.62,3.43,null,null,null,null,null,null,null
4541,2025-11-25 19:20:31.028446+00,54.8,3.03,ativo,19280,null,null,null,1.57,3.34,null,null,null,null,null,null,null
4542,2025-11-25 19:20:32.028609+00,55.73,3.03,ativo,19285,null,null,null,1.59,3.38,null,null,null,null,null,null,null
4543,2025-11-25 19:20:33.028769+00,56.4,2.96,ativo,19290,null,null,null,1.51,3.40,null,null,null,null,null,null,null
4544,2025-11-25 19:20:34.028927+00,57.76,2.86,ativo,19292,null,null,null,1.44,3.45,null,null,null,null,null,null,null
4545,2025-11-25 19:20:35.029096+00,58.7,2.87,ativo,19293,null,null,null,1.41,3.35,null,null,null,null,null,null,null
4546,2025-11-25 19:20:36.029274+00,59.94,2.86,ativo,19298,null,null,null,1.50,3.42,null,null,null,null,null,null,null
4547,2025-11-25 19:20:37.029473+00,60.65,2.99,ativo,19299,null,null,null,1.42,3.43,null,null,null,null,null,null,null
4548,2025-11-25 19:20:38.02964+00,61.29,3.11,ativo,19300,null,null,null,1.39,3.43,null,null,null,null,null,null,null
4549,2025-11-25 19:20:39.029798+00,62.54,3.17,ativo,19302,null,null,null,1.46,3.39,null,null,null,null,null,null,null
4550,2025-11-25 19:20:40.029955+00,63.26,3.29,ativo,19305,null,null,null,1.45,3.37,null,null,null,null,null,null,null
4551,2025-11-25 19:20:41.030115+00,64.13,3.34,ativo,19310,null,null,null,1.50,3.40,null,null,null,null,null,null,null
4552,2025-11-25 19:20:42.030316+00,65.3,3.35,ativo,19312,null,null,null,1.56,3.41,null,null,null,null,null,null,null
4553,2025-11-25 19:20:43.030499+00,66.16,3.17,ativo,19316,null,null,null,1.47,3.40,null,null,null,null,null,null,null
4554,2025-11-25 19:20:44.030667+00,67.09,3.09,ativo,19321,null,null,null,1.50,3.36,null,null,null,null,null,null,null
4555,2025-11-25 19:20:45.03083+00,68.53,3.16,ativo,19326,null,null,null,1.41,3.45,null,null,null,null,null,null,null
4556,2025-11-25 19:20:46.030989+00,69.19,3.17,ativo,19329,null,null,null,1.50,3.42,null,null,null,null,null,null,null
4557,2025-11-25 19:20:47.03115+00,70.39,3.14,ativo,19331,null,null,null,1.51,3.33,null,null,null,null,null,null,null
4558,2025-11-25 19:20:48.031432+00,71.12,3.18,ativo,19334,null,null,null,1.42,3.34,null,null,null,null,null,null,null
4559,2025-11-25 19:20:49.031603+00,72.42,3.07,ativo,19335,null,null,null,1.46,3.44,null,null,null,null,null,null,null
4560,2025-11-25 19:20:50.031765+00,73.12,3.12,ativo,19338,null,null,null,1.36,3.53,null,null,null,null,null,null,null
4561,2025-11-25 19:20:51.031934+00,74.26,3.02,ativo,19342,null,null,null,1.40,3.46,null,null,null,null,null,null,null
4562,2025-11-25 19:20:52.032106+00,74.99,3.03,ativo,19345,null,null,null,1.47,3.42,null,null,null,null,null,null,null
4563,2025-11-25 19:20:53.032305+00,73.58,3.15,ativo,19348,null,null,null,1.41,3.42,null,null,null,null,null,null,null
4564,2025-11-25 19:20:54.032475+00,72.65,3.19,ativo,19353,null,null,null,1.45,3.35,null,null,null,null,null,null,null
4565,2025-11-25 19:20:55.032636+00,71.43,3.15,ativo,19354,null,null,null,1.54,3.34,null,null,null,null,null,null,null
4566,2025-11-25 19:20:56.032798+00,70.12,3,ativo,19355,null,null,null,1.55,3.27,null,null,null,null,null,null,null
4567,2025-11-25 19:20:57.03296+00,69.12,3.01,ativo,19359,null,null,null,1.63,3.36,null,null,null,null,null,null,null
4568,2025-11-25 19:20:58.033115+00,67.74,3.11,ativo,19364,null,null,null,1.62,3.39,null,null,null,null,null,null,null
4569,2025-11-25 19:20:59.033315+00,66.52,3.05,ativo,19368,null,null,null,1.55,3.39,null,null,null,null,null,null,null
4570,2025-11-25 19:21:00.033692+00,65.2,2.94,ativo,19370,null,null,null,1.54,3.48,null,null,null,null,null,null,null
4571,2025-11-25 19:21:01.033897+00,64.23,3.04,ativo,19373,null,null,null,1.44,3.55,null,null,null,null,null,null,null
4572,2025-11-25 19:21:02.036598+00,63.27,2.94,ativo,19376,null,null,null,1.42,3.57,null,null,null,null,null,null,null
4573,2025-11-25 19:21:03.036774+00,62.1,2.95,ativo,19377,null,null,null,1.45,3.48,null,null,null,null,null,null,null
4574,2025-11-25 19:21:04.036938+00,63.22,2.89,ativo,19382,null,null,null,1.48,3.47,null,null,null,null,null,null,null
4575,2025-11-25 19:21:05.037122+00,64.25,2.95,ativo,19383,null,null,null,1.53,3.45,null,null,null,null,null,null,null
4576,2025-11-25 19:21:06.037309+00,64.84,3.04,ativo,19384,null,null,null,1.60,3.39,null,null,null,null,null,null,null
4577,2025-11-25 19:21:07.037491+00,66.13,2.98,ativo,19386,null,null,null,1.59,3.48,null,null,null,null,null,null,null
4578,2025-11-25 19:21:08.03765+00,67.34,3.07,ativo,19391,null,null,null,1.66,3.42,null,null,null,null,null,null,null
4579,2025-11-25 19:21:09.037821+00,68.12,3.18,ativo,19393,null,null,null,1.69,3.32,null,null,null,null,null,null,null
4580,2025-11-25 19:21:10.037996+00,68.88,3.07,ativo,19394,null,null,null,1.63,3.26,null,null,null,null,null,null,null
4581,2025-11-25 19:21:11.038167+00,69.96,3.16,ativo,19395,null,null,null,1.64,3.33,null,null,null,null,null,null,null
4582,2025-11-25 19:21:12.038369+00,71.27,3.29,ativo,19400,null,null,null,1.59,3.31,null,null,null,null,null,null,null
4583,2025-11-25 19:21:13.038542+00,72.29,3.2,ativo,19401,null,null,null,1.52,3.25,null,null,null,null,null,null,null
4584,2025-11-25 19:21:14.038719+00,73.31,3.28,ativo,19405,null,null,null,1.43,3.18,null,null,null,null,null,null,null
4585,2025-11-25 19:21:15.038884+00,74.18,3.29,ativo,19406,null,null,null,1.41,3.16,null,null,null,null,null,null,null
4586,2025-11-25 19:21:16.039047+00,75.4,3.29,ativo,19408,null,null,null,1.51,3.15,null,null,null,null,null,null,null
4587,2025-11-25 19:21:17.039209+00,74.28,3.4,ativo,19411,null,null,null,1.49,3.23,null,null,null,null,null,null,null
4588,2025-11-25 19:21:18.041544+00,73.77,3.3,ativo,19414,null,null,null,1.57,3.22,null,null,null,null,null,null,null
4589,2025-11-25 19:21:19.041746+00,72.34,3.21,ativo,19415,null,null,null,1.57,3.19,null,null,null,null,null,null,null
4590,2025-11-25 19:21:20.041916+00,71.24,3.1,ativo,19418,null,null,null,1.57,3.12,null,null,null,null,null,null,null
4591,2025-11-25 19:21:21.042079+00,70.48,3.22,ativo,19422,null,null,null,1.55,3.15,null,null,null,null,null,null,null
4592,2025-11-25 19:21:22.042245+00,69.11,3.14,ativo,19423,null,null,null,1.58,3.09,null,null,null,null,null,null,null
4593,2025-11-25 19:21:23.042448+00,67.91,3.21,ativo,19425,null,null,null,1.61,3.04,null,null,null,null,null,null,null
4594,2025-11-25 19:21:24.042617+00,66.47,3.11,ativo,19430,null,null,null,1.60,3.08,null,null,null,null,null,null,null
4595,2025-11-25 19:21:25.04278+00,65.69,3.19,ativo,19433,null,null,null,1.70,3.01,null,null,null,null,null,null,null
4596,2025-11-25 19:21:26.042943+00,64.45,3.16,ativo,19436,null,null,null,1.62,3.08,null,null,null,null,null,null,null
4597,2025-11-25 19:21:27.043105+00,63.54,3.04,ativo,19440,null,null,null,1.61,3.06,null,null,null,null,null,null,null
4598,2025-11-25 19:21:28.043276+00,62.04,3.15,ativo,19444,null,null,null,1.52,2.97,null,null,null,null,null,null,null
4599,2025-11-25 19:21:29.045593+00,61.39,3.22,ativo,19445,null,null,null,1.47,2.93,null,null,null,null,null,null,null
4600,2025-11-25 19:21:30.04578+00,59.91,3.23,ativo,19450,null,null,null,1.38,2.88,null,null,null,null,null,null,null
4601,2025-11-25 19:21:31.045958+00,58.92,3.12,ativo,19452,null,null,null,1.42,2.93,null,null,null,null,null,null,null
4602,2025-11-25 19:21:32.046129+00,58.09,3.25,ativo,19455,null,null,null,1.44,3.00,null,null,null,null,null,null,null
4603,2025-11-25 19:21:33.046316+00,56.86,3.11,ativo,19456,null,null,null,1.39,2.98,null,null,null,null,null,null,null
4604,2025-11-25 19:21:34.046503+00,56.27,3.2,ativo,19459,null,null,null,1.30,3.03,null,null,null,null,null,null,null
4605,2025-11-25 19:21:35.046843+00,54.87,3.24,ativo,19461,null,null,null,1.32,3.01,null,null,null,null,null,null,null
4606,2025-11-25 19:21:36.047062+00,53.97,3.14,ativo,19462,null,null,null,1.34,3.00,null,null,null,null,null,null,null
4607,2025-11-25 19:21:37.05135+00,53.04,3.08,ativo,19466,null,null,null,1.28,3.01,null,null,null,null,null,null,null
